sellerName,origChannel,origIntRate,origUPB,origDate,firstPmtDate,origLTV,origCLTV,numBorrowers,origDebtIncRatio,borrCreditScore,BestCreditScore,loanPurp,propState,zipCode,pMIperct,mortInsType
QUICKEN LOANS INC.,0,4.75,295000,2/1/2019,4/1/2019,72,72,1,37,796,796,R,WA,988,0,0
QUICKEN LOANS INC.,0,4.5,177000,2/1/2019,4/1/2019,76,76,1,39,724,724,R,IN,460,0,0
QUICKEN LOANS INC.,0,4.5,137000,2/1/2019,4/1/2019,46,46,1,39,794,794,R,MN,551,0,0
QUICKEN LOANS INC.,0,5.75,54000,2/1/2019,4/1/2019,68,68,1,39,731,731,R,NJ,78,0,0
QUICKEN LOANS INC.,0,4.5,365000,2/1/2019,4/1/2019,78,78,1,40,775,775,R,DC,200,0,0
QUICKEN LOANS INC.,0,4.99,85000,2/1/2019,4/1/2019,63,63,1,42,648,648,R,GA,302,0,0
QUICKEN LOANS INC.,0,4.625,130000,2/1/2019,4/1/2019,66,66,1,42,776,776,R,ME,40,0,0
QUICKEN LOANS INC.,0,4.25,133000,2/1/2019,4/1/2019,76,76,1,42,783,783,R,NC,287,0,0
QUICKEN LOANS INC.,0,4.99,293000,2/1/2019,4/1/2019,78,87,1,42,710,710,R,OR,975,0,0
QUICKEN LOANS INC.,0,4.56,113000,2/1/2019,4/1/2019,67,67,1,42,714,714,R,WA,992,0,0
QUICKEN LOANS INC.,0,4.99,216000,2/1/2019,4/1/2019,66,66,1,43,684,684,R,CA,958,0,0
QUICKEN LOANS INC.,0,4.375,709000,2/1/2019,4/1/2019,69,69,1,43,693,693,R,HI,967,0,0
QUICKEN LOANS INC.,0,4.99,90000,2/1/2019,4/1/2019,70,70,1,43,704,704,R,TN,385,0,0
QUICKEN LOANS INC.,0,4.99,218000,2/1/2019,4/1/2019,80,80,1,44,741,741,R,LA,701,0,0
QUICKEN LOANS INC.,0,4.875,189000,2/1/2019,4/1/2019,74,74,1,45,711,711,R,AZ,852,0,0
QUICKEN LOANS INC.,0,5.5,100000,2/1/2019,4/1/2019,80,80,1,45,687,687,R,GA,301,0,0
QUICKEN LOANS INC.,0,4.99,161000,2/1/2019,4/1/2019,69,69,1,45,726,726,R,PA,173,0,0
QUICKEN LOANS INC.,0,4.5,304000,2/1/2019,4/1/2019,58,58,1,46,765,765,R,MA,18,0,0
QUICKEN LOANS INC.,0,4.5,466000,2/1/2019,4/1/2019,70,70,1,47,685,685,R,CA,956,0,0
QUICKEN LOANS INC.,0,4.25,265000,2/1/2019,4/1/2019,80,80,1,47,748,748,R,CA,925,0,0
QUICKEN LOANS INC.,0,4.5,107000,2/1/2019,4/1/2019,70,70,1,47,820,820,R,KS,662,0,0
QUICKEN LOANS INC.,0,4.75,285000,2/1/2019,4/1/2019,75,75,1,48,663,663,R,AZ,863,0,0
QUICKEN LOANS INC.,0,4.75,160000,2/1/2019,4/1/2019,80,80,1,48,731,731,R,MI,483,0,0
QUICKEN LOANS INC.,0,4.75,142000,2/1/2019,4/1/2019,70,70,1,48,752,752,R,NC,280,0,0
QUICKEN LOANS INC.,0,4.5,484000,2/1/2019,4/1/2019,49,49,1,48,784,784,R,WA,980,0,0
QUICKEN LOANS INC.,0,4.5,110000,2/1/2019,4/1/2019,64,64,1,49,799,799,R,AR,726,0,0
QUICKEN LOANS INC.,0,4.75,190000,2/1/2019,4/1/2019,43,43,1,49,687,687,R,CA,921,0,0
QUICKEN LOANS INC.,0,4.125,147000,2/1/2019,4/1/2019,59,59,1,49,707,707,R,CA,932,0,0
QUICKEN LOANS INC.,0,4.75,236000,2/1/2019,4/1/2019,42,42,1,49,670,670,R,NJ,76,0,0
QUICKEN LOANS INC.,0,4.875,71000,2/1/2019,4/1/2019,80,80,1,49,778,778,R,VA,241,0,0
QUICKEN LOANS INC.,0,4.99,145000,2/1/2019,4/1/2019,54,54,1,50,803,803,R,OR,975,0,0
QUICKEN LOANS INC.,0,4.75,265000,2/1/2019,4/1/2019,78,78,1,50,710,710,R,RI,29,0,0
QUICKEN LOANS INC.,0,4.5,160000,3/1/2019,4/1/2019,79,79,1,42,746,746,R,TN,379,0,0
QUICKEN LOANS INC.,0,4.25,246000,3/1/2019,4/1/2019,48,48,1,49,721,721,R,OR,975,0,0
QUICKEN LOANS INC.,0,4.5,312000,3/1/2019,4/1/2019,80,80,1,50,745,745,R,CA,936,0,0
QUICKEN LOANS INC.,0,4.5,128000,3/1/2019,5/1/2019,43,53,1,29,687,687,R,TX,750,0,0
QUICKEN LOANS INC.,0,4.75,399000,3/1/2019,5/1/2019,74,74,1,34,751,751,R,MD,209,0,0
QUICKEN LOANS INC.,0,4.25,375000,3/1/2019,5/1/2019,79,79,1,46,713,713,R,AZ,852,0,0
TRUIST BANK (FORMERLY SUNTRUST BANK),0,4.99,84000,1/1/2019,2/1/2019,50,50,1,50,646,646,R,TN,374,0,0
TRUIST BANK (FORMERLY SUNTRUST BANK),0,4.49,113000,1/1/2019,3/1/2019,75,75,1,26,725,725,R,GA,301,0,0
TRUIST BANK (FORMERLY SUNTRUST BANK),0,4.99,237000,1/1/2019,3/1/2019,68,68,1,49,737,737,R,PA,190,0,0
TRUIST BANK (FORMERLY SUNTRUST BANK),0,4.875,118000,2/1/2019,4/1/2019,79,79,1,27,801,801,R,VA,241,0,0
TRUIST BANK (FORMERLY SUNTRUST BANK),0,5.1,142000,2/1/2019,4/1/2019,77,77,1,46,785,785,R,TN,371,0,0
TRUIST BANK (FORMERLY SUNTRUST BANK),0,4.99,179000,2/1/2019,4/1/2019,78,78,1,49,758,758,R,IA,503,0,0
U.S. BANK N.A.,0,4.625,200000,2/1/2019,4/1/2019,21,21,1,41,806,806,R,WA,981,0,0
"WELLS FARGO BANK, N.A.",0,5,154000,1/1/2019,2/1/2019,27,27,1,45,688,688,R,CA,930,0,0
"WELLS FARGO BANK, N.A.",0,5.25,538000,1/1/2019,2/1/2019,62,62,1,46,719,719,R,CA,905,0,0
"WELLS FARGO BANK, N.A.",0,5.375,28000,1/1/2019,3/1/2019,7,7,1,11,793,793,R,OR,970,0,0
"WELLS FARGO BANK, N.A.",0,4.75,406000,1/1/2019,3/1/2019,70,70,1,17,680,680,R,UT,840,0,0
"WELLS FARGO BANK, N.A.",0,4.875,112000,1/1/2019,3/1/2019,7,7,1,20,757,757,R,CA,940,0,0
"WELLS FARGO BANK, N.A.",0,5.625,119000,1/1/2019,3/1/2019,67,67,1,22,629,629,R,PA,180,0,0
"WELLS FARGO BANK, N.A.",0,5.25,388000,1/1/2019,3/1/2019,80,80,1,25,692,692,R,NJ,88,0,0
"WELLS FARGO BANK, N.A.",0,5.375,163000,1/1/2019,3/1/2019,78,78,1,28,683,683,R,GA,301,0,0
"WELLS FARGO BANK, N.A.",0,5.25,68000,1/1/2019,3/1/2019,37,53,1,32,759,759,R,NM,871,0,0
"WELLS FARGO BANK, N.A.",0,4.875,95000,1/1/2019,3/1/2019,58,58,1,33,815,815,R,WV,254,0,0
"WELLS FARGO BANK, N.A.",0,4.875,211000,1/1/2019,3/1/2019,22,22,1,34,787,787,R,CA,954,0,0
"WELLS FARGO BANK, N.A.",0,5.25,153000,1/1/2019,3/1/2019,75,75,1,38,744,744,R,OH,434,0,0
"WELLS FARGO BANK, N.A.",0,5.5,47000,1/1/2019,3/1/2019,69,69,1,41,695,695,R,NC,272,0,0
"WELLS FARGO BANK, N.A.",0,4.375,273000,1/1/2019,3/1/2019,61,61,1,41,736,736,R,OR,972,0,0
"WELLS FARGO BANK, N.A.",0,5,606000,1/1/2019,3/1/2019,70,70,1,43,721,721,R,CA,945,0,0
"WELLS FARGO BANK, N.A.",0,4.75,346000,1/1/2019,3/1/2019,39,39,1,47,782,782,R,CA,940,0,0
"WELLS FARGO BANK, N.A.",0,5.25,170000,1/1/2019,3/1/2019,61,61,1,47,651,651,R,NC,284,0,0
"WELLS FARGO BANK, N.A.",0,4.875,104000,1/1/2019,3/1/2019,71,71,1,47,762,762,R,OH,446,0,0
"WELLS FARGO BANK, N.A.",0,4.875,477000,1/1/2019,3/1/2019,69,69,1,49,758,758,R,CA,903,0,0
"WELLS FARGO BANK, N.A.",0,4.875,296000,1/1/2019,3/1/2019,74,74,1,50,796,796,R,NJ,71,0,0
"WELLS FARGO BANK, N.A.",0,4.875,147000,1/1/2019,4/1/2019,78,78,1,38,743,743,R,IL,605,0,0
"WELLS FARGO BANK, N.A.",0,4.75,151000,2/1/2019,4/1/2019,34,34,1,15,765,765,R,VA,231,0,0
"WELLS FARGO BANK, N.A.",0,5.375,75000,2/1/2019,4/1/2019,78,78,1,26,631,631,R,PA,165,0,0
"WELLS FARGO BANK, N.A.",0,4.75,134000,2/1/2019,4/1/2019,67,67,1,27,747,747,R,IA,503,0,0
"WELLS FARGO BANK, N.A.",0,4.875,158000,2/1/2019,4/1/2019,27,27,1,28,812,812,R,NY,105,0,0
"WELLS FARGO BANK, N.A.",0,4.375,322000,2/1/2019,4/1/2019,54,54,1,34,683,683,R,CA,959,0,0
"WELLS FARGO BANK, N.A.",0,4.875,267000,2/1/2019,4/1/2019,77,77,1,35,799,799,R,VA,226,0,0
"WELLS FARGO BANK, N.A.",0,4.625,400000,2/1/2019,4/1/2019,44,44,1,37,675,675,R,CA,947,0,0
"WELLS FARGO BANK, N.A.",0,4.625,283000,2/1/2019,4/1/2019,77,77,1,37,745,745,R,NJ,77,0,0
"WELLS FARGO BANK, N.A.",0,4.625,141000,2/1/2019,4/1/2019,32,32,1,38,801,801,R,NJ,77,0,0
"WELLS FARGO BANK, N.A.",0,4.625,302000,2/1/2019,4/1/2019,76,76,1,38,773,773,R,OH,442,0,0
"WELLS FARGO BANK, N.A.",0,4.75,416000,2/1/2019,4/1/2019,80,80,1,39,777,777,R,CA,920,0,0
"WELLS FARGO BANK, N.A.",0,5.125,455000,2/1/2019,4/1/2019,74,74,1,42,716,716,R,TN,372,0,0
"WELLS FARGO BANK, N.A.",0,4.625,193000,2/1/2019,4/1/2019,75,75,1,48,766,766,R,FL,320,0,0
"WELLS FARGO BANK, N.A.",0,4.75,420000,2/1/2019,4/1/2019,55,55,1,49,724,724,R,OR,972,0,0
"WELLS FARGO BANK, N.A.",0,4.25,193000,2/1/2019,4/1/2019,52,52,1,50,741,741,R,MN,550,0,0
"AMERIHOME MORTGAGE COMPANY, LLC",0,4.875,117000,1/1/2019,3/1/2019,59,59,2,26,697,749,R,GA,301,0,0
"AMERIHOME MORTGAGE COMPANY, LLC",0,5.125,384000,1/1/2019,3/1/2019,80,80,2,48,764,764,R,CA,928,0,0
"AMERIHOME MORTGAGE COMPANY, LLC",0,5.5,458000,1/1/2019,3/1/2019,79,79,2,50,706,706,R,CA,958,0,0
"AMERIHOME MORTGAGE COMPANY, LLC",0,4.625,199000,2/1/2019,4/1/2019,60,60,2,37,639,639,R,WA,986,0,0
"AMERIHOME MORTGAGE COMPANY, LLC",0,4.875,299000,2/1/2019,4/1/2019,67,67,2,39,774,793,R,MI,490,0,0
DITECH FINANCIAL LLC,0,4.875,369000,2/1/2019,4/1/2019,68,68,2,22,648,651,R,MA,21,0,0
DITECH FINANCIAL LLC,0,5.49,46000,2/1/2019,4/1/2019,57,57,2,36,689,801,R,TX,764,0,0
DITECH FINANCIAL LLC,0,4.875,223000,2/1/2019,4/1/2019,55,55,2,38,692,692,R,CA,917,0,0
DITECH FINANCIAL LLC,0,4.875,442000,2/1/2019,4/1/2019,46,46,2,41,642,653,R,CA,920,0,0
DITECH FINANCIAL LLC,0,4.99,83000,3/1/2019,5/1/2019,51,51,2,16,751,751,R,AR,719,0,0
DITECH FINANCIAL LLC,0,4.99,270000,3/1/2019,5/1/2019,68,76,2,31,778,778,R,CA,925,0,0
DITECH FINANCIAL LLC,0,4.375,288000,3/1/2019,5/1/2019,49,49,2,37,722,803,R,UT,846,0,0
DITECH FINANCIAL LLC,0,4.5,403000,3/1/2019,5/1/2019,75,75,2,39,693,693,R,CA,952,0,0
DITECH FINANCIAL LLC,0,5.375,180000,3/1/2019,5/1/2019,80,86,2,41,804,804,R,PA,190,0,0
"EAGLE HOME MORTGAGE, LLC",0,5.25,344000,2/1/2019,4/1/2019,79,79,2,33,750,778,R,WA,983,0,0
FAIRWAY INDEPENDENT MORTGAGE CORPORATION,0,4.875,100000,1/1/2019,3/1/2019,72,72,2,27,676,763,R,MI,483,0,0
FAIRWAY INDEPENDENT MORTGAGE CORPORATION,0,4.75,208000,1/1/2019,3/1/2019,80,95,2,38,689,689,R,UT,840,0,0
FAIRWAY INDEPENDENT MORTGAGE CORPORATION,0,4.875,315000,1/1/2019,3/1/2019,72,72,2,47,778,786,R,TX,765,0,0
FAIRWAY INDEPENDENT MORTGAGE CORPORATION,0,4.5,232000,2/1/2019,4/1/2019,60,60,2,23,688,703,R,ID,837,0,0
FAIRWAY INDEPENDENT MORTGAGE CORPORATION,0,5.125,364000,2/1/2019,4/1/2019,77,77,2,28,699,755,R,OR,978,0,0
FAIRWAY INDEPENDENT MORTGAGE CORPORATION,0,4.375,210000,2/1/2019,4/1/2019,73,73,2,38,758,777,R,WA,990,0,0
FAIRWAY INDEPENDENT MORTGAGE CORPORATION,0,4.49,300000,2/1/2019,4/1/2019,63,63,2,41,768,802,R,UT,841,0,0
FAIRWAY INDEPENDENT MORTGAGE CORPORATION,0,5.375,117000,2/1/2019,4/1/2019,76,76,2,45,684,684,R,AZ,853,0,0
FAIRWAY INDEPENDENT MORTGAGE CORPORATION,0,5.25,182000,2/1/2019,4/1/2019,48,68,2,49,705,705,R,AZ,851,0,0
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",1,4.625,160000,2/1/2019,4/1/2019,80,80,2,34,758,758,C,IN,462,0,0
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",1,4.5,510000,2/1/2019,4/1/2019,64,64,2,40,772,772,C,CA,913,0,0
OTHER,1,4.75,256000,1/1/2019,3/1/2019,63,63,1,47,786,786,C,CA,917,0,0
QUICKEN LOANS INC.,1,5.5,60000,1/1/2019,3/1/2019,25,25,1,45,766,766,C,FL,339,0,0
"WELLS FARGO BANK, N.A.",2,4.625,175000,1/1/2019,3/1/2019,72,72,2,47,704,730,C,SC,296,0,0
QUICKEN LOANS INC.,0,5.75,80000,1/1/2019,3/1/2019,52,52,1,50,639,639,C,MO,645,0,0
QUICKEN LOANS INC.,0,4.75,143000,2/1/2019,4/1/2019,68,68,1,16,674,674,C,NC,286,0,0
"WELLS FARGO BANK, N.A.",0,5.375,328000,1/1/2019,3/1/2019,69,72,2,49,734,734,C,MD,211,0,0
QUICKEN LOANS INC.,0,4.875,192000,1/1/2019,3/1/2019,80,80,1,39,688,688,C,MI,480,0,0
OTHER,0,4.625,416000,1/1/2019,3/1/2019,80,80,1,43,742,742,C,VA,223,0,0
"WELLS FARGO BANK, N.A.",2,5.375,529000,1/1/2019,3/1/2019,80,80,2,30,763,774,C,CA,958,0,0
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",1,4.5,160000,2/1/2019,4/1/2019,17,17,1,43,738,738,C,CA,920,0,0
PENNYMAC CORP.,2,4.5,320000,2/1/2019,4/1/2019,74,74,2,26,697,761,R,LA,707,0,0
OTHER,2,4.5,67000,3/1/2019,5/1/2019,48,48,1,36,798,798,R,VA,239,0,0
FAIRWAY INDEPENDENT MORTGAGE CORPORATION,0,5.875,348000,2/1/2019,4/1/2019,80,80,1,29,681,681,C,AZ,852,0,0
OTHER,0,5,200000,3/1/2019,5/1/2019,61,61,2,41,729,738,C,CA,956,0,0
FAIRWAY INDEPENDENT MORTGAGE CORPORATION,0,4.375,250000,3/1/2019,5/1/2019,40,40,1,37,799,799,C,GA,303,0,0
OTHER,0,4.75,187000,2/1/2019,4/1/2019,53,53,2,31,740,740,C,CA,953,0,0
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",2,4.625,188000,2/1/2019,4/1/2019,80,80,2,48,717,717,C,NC,288,0,0
OTHER,2,4.375,285000,2/1/2019,4/1/2019,64,64,1,45,692,692,C,CA,945,0,0
OTHER,0,4.5,425000,2/1/2019,4/1/2019,85,85,1,37,776,776,R,NC,276,12,1
QUICKEN LOANS INC.,0,4.5,175000,2/1/2019,4/1/2019,60,60,1,43,732,732,C,GA,300,0,0
DITECH FINANCIAL LLC,0,4.99,62000,3/1/2019,5/1/2019,31,31,1,45,778,778,C,NV,891,0,0
"WELLS FARGO BANK, N.A.",2,5,169000,2/1/2019,4/1/2019,48,48,1,31,672,672,R,CT,67,0,0
OTHER,0,5.375,288000,3/1/2019,5/1/2019,66,66,1,36,621,621,R,IL,605,0,0
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",1,4.375,389000,2/1/2019,4/1/2019,71,71,2,39,788,788,R,CA,956,0,0
QUICKEN LOANS INC.,0,4.875,456000,1/1/2019,3/1/2019,80,80,1,34,720,720,C,CA,930,0,0
OTHER,0,4.59,55000,1/1/2019,3/1/2019,27,27,2,19,729,732,R,MI,483,0,0
"WELLS FARGO BANK, N.A.",2,4.875,172000,2/1/2019,4/1/2019,77,77,1,32,711,711,R,MN,558,0,0
PENNYMAC CORP.,0,4.75,144000,2/1/2019,4/1/2019,80,80,2,31,731,756,R,GA,300,0,0
OTHER,0,4.5,417000,1/1/2019,3/1/2019,65,65,1,50,700,700,R,CA,945,0,0
QUICKEN LOANS INC.,0,5.375,85000,2/1/2019,4/1/2019,60,63,1,37,715,715,C,MI,484,0,0
OTHER,0,5.5,399000,2/1/2019,4/1/2019,70,70,2,36,634,641,C,CA,917,0,0
QUICKEN LOANS INC.,0,4.875,209000,2/1/2019,4/1/2019,67,67,2,39,749,779,R,TX,782,0,0
QUICKEN LOANS INC.,0,4.75,211000,1/1/2019,3/1/2019,55,55,1,49,796,796,C,CT,62,0,0
DITECH FINANCIAL LLC,1,5.25,312000,1/1/2019,3/1/2019,77,77,1,41,669,669,R,UT,846,0,0
QUICKEN LOANS INC.,0,4.99,145000,2/1/2019,4/1/2019,62,62,2,35,812,812,C,TN,373,0,0
QUICKEN LOANS INC.,0,4.99,197000,2/1/2019,4/1/2019,73,73,1,47,634,634,R,TN,370,0,0
PENNYMAC CORP.,2,5.375,255000,2/1/2019,4/1/2019,79,79,2,40,714,816,C,MN,565,0,0
OTHER,0,5.125,372000,1/1/2019,3/1/2019,80,80,2,45,792,792,R,MI,496,0,0
PENNYMAC CORP.,2,5.375,204000,2/1/2019,4/1/2019,80,80,2,27,693,708,C,MD,212,0,0
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",1,4.375,373000,2/1/2019,4/1/2019,74,74,2,26,789,789,R,IL,606,0,0
OTHER,0,5.375,93000,1/1/2019,3/1/2019,70,70,1,36,643,643,C,WA,992,0,0
OTHER,0,4.99,175000,2/1/2019,4/1/2019,77,77,1,46,693,693,C,KY,410,0,0
OTHER,0,4.375,326000,1/1/2019,3/1/2019,70,70,2,34,738,738,R,WA,984,0,0
OTHER,2,4.75,80000,1/1/2019,3/1/2019,25,25,2,12,787,792,R,IA,512,0,0
PENNYMAC CORP.,0,4.625,152000,2/1/2019,4/1/2019,78,78,1,28,777,777,R,VA,232,0,0
QUICKEN LOANS INC.,0,4.5,365000,1/1/2019,3/1/2019,76,76,2,30,691,728,R,WA,982,0,0
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",1,4.171,205000,3/1/2019,5/1/2019,67,67,1,37,786,786,C,NC,288,0,0
QUICKEN LOANS INC.,0,4.875,95000,2/1/2019,4/1/2019,48,48,1,25,798,798,C,MD,212,0,0
PENNYMAC CORP.,0,4.5,280000,2/1/2019,4/1/2019,65,65,2,16,702,702,R,WI,530,0,0
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",1,4.625,323000,3/1/2019,5/1/2019,75,75,1,48,782,782,C,CO,802,0,0
QUICKEN LOANS INC.,0,4.99,152000,2/1/2019,4/1/2019,65,65,1,42,763,763,C,MD,212,0,0
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",2,4.75,208000,2/1/2019,4/1/2019,70,70,2,46,698,698,R,PA,175,0,0
"LAKEVIEW LOAN SERVICING, LLC",2,4.75,250000,2/1/2019,4/1/2019,72,72,1,23,741,741,C,OR,975,0,0
OTHER,0,4.75,126000,2/1/2019,4/1/2019,40,40,1,50,727,727,C,TX,760,0,0
QUICKEN LOANS INC.,0,4.875,310000,2/1/2019,3/1/2019,66,66,1,22,707,707,C,FL,330,0,0
QUICKEN LOANS INC.,0,5.375,106000,1/1/2019,2/1/2019,72,72,2,33,755,755,C,TN,370,0,0
OTHER,1,4.75,120000,1/1/2019,3/1/2019,23,23,1,43,703,703,C,CA,927,0,0
OTHER,0,4.875,484000,2/1/2019,4/1/2019,57,57,2,22,747,808,C,MA,20,0,0
QUICKEN LOANS INC.,0,4.75,125000,2/1/2019,4/1/2019,60,60,1,23,636,636,C,IN,460,0,0
QUICKEN LOANS INC.,0,5.625,90000,1/1/2019,3/1/2019,57,57,2,27,661,661,C,NM,870,0,0
OTHER,0,5.125,478000,1/1/2019,3/1/2019,80,80,1,49,741,741,R,GA,305,0,0
QUICKEN LOANS INC.,0,4.99,220000,1/1/2019,3/1/2019,80,80,2,41,710,747,C,PA,173,0,0
QUICKEN LOANS INC.,0,4.75,192000,2/1/2019,4/1/2019,63,63,2,31,774,792,C,FL,333,0,0
"WELLS FARGO BANK, N.A.",0,5.375,256000,2/1/2019,4/1/2019,80,80,2,22,714,718,C,WA,983,0,0
"WELLS FARGO BANK, N.A.",2,4.375,473000,2/1/2019,4/1/2019,76,76,1,42,696,696,R,CA,906,0,0
OTHER,0,5.25,366000,1/1/2019,3/1/2019,80,80,2,45,721,721,R,WA,986,0,0
OTHER,0,5.125,139000,1/1/2019,3/1/2019,80,80,2,24,788,793,C,TX,774,0,0
OTHER,0,5.375,72000,2/1/2019,4/1/2019,85,85,1,28,699,699,R,MS,390,12,1
OTHER,2,4.75,159000,3/1/2019,5/1/2019,80,80,1,49,686,686,C,FL,339,0,0
OTHER,0,4.875,173000,3/1/2019,5/1/2019,70,70,1,41,673,673,C,MD,212,0,0
PENNYMAC CORP.,2,4.99,177000,1/1/2019,3/1/2019,90,90,2,40,686,756,R,TX,756,25,1
"LAKEVIEW LOAN SERVICING, LLC",2,5.375,144000,1/1/2019,3/1/2019,67,67,1,42,663,663,C,AZ,850,0,0
OTHER,0,4.5,399000,1/1/2019,4/1/2019,60,60,1,40,683,683,C,NJ,85,0,0
QUICKEN LOANS INC.,0,4.99,157000,2/1/2019,4/1/2019,60,60,1,26,727,727,C,MI,493,0,0
OTHER,0,5,367000,2/1/2019,4/1/2019,72,72,1,47,685,685,C,MA,18,0,0
OTHER,0,5.125,220000,1/1/2019,3/1/2019,76,76,2,33,707,716,C,WA,985,0,0
"AMERIHOME MORTGAGE COMPANY, LLC",2,5.375,94000,1/1/2019,3/1/2019,57,57,1,49,708,708,C,AZ,855,0,0
OTHER,2,4.5,132000,2/1/2019,4/1/2019,70,70,1,33,696,696,R,MN,550,0,0
OTHER,0,5.5,150000,2/1/2019,4/1/2019,50,50,1,45,668,668,C,TX,754,0,0
"AMERIHOME MORTGAGE COMPANY, LLC",2,5.875,156000,2/1/2019,4/1/2019,78,78,1,39,697,697,C,TX,760,0,0
QUICKEN LOANS INC.,0,5.125,109000,2/1/2019,4/1/2019,70,70,2,16,665,712,C,KY,410,0,0
PENNYMAC CORP.,0,4.75,173000,2/1/2019,5/1/2019,75,75,2,43,690,787,R,GA,305,0,0
"AMERIHOME MORTGAGE COMPANY, LLC",1,5.75,240000,1/1/2019,3/1/2019,80,80,1,49,663,663,C,GA,315,0,0
"AMERIHOME MORTGAGE COMPANY, LLC",1,5.5,100000,1/1/2019,4/1/2019,47,47,1,37,653,653,C,AL,365,0,0
"AMERIHOME MORTGAGE COMPANY, LLC",1,4.125,175000,2/1/2019,4/1/2019,50,50,1,41,806,806,C,CA,913,0,0
"AMERIHOME MORTGAGE COMPANY, LLC",1,5.25,680000,2/1/2019,4/1/2019,80,80,1,42,773,773,C,CA,906,0,0
DITECH FINANCIAL LLC,1,5.25,445000,2/1/2019,5/1/2019,62,62,1,44,767,767,C,CA,950,0,0
FAIRWAY INDEPENDENT MORTGAGE CORPORATION,1,5.25,205000,1/1/2019,3/1/2019,69,69,1,41,739,739,C,FL,325,0,0
FAIRWAY INDEPENDENT MORTGAGE CORPORATION,1,5.25,275000,2/1/2019,4/1/2019,52,52,1,31,631,631,C,NJ,77,0,0
FAIRWAY INDEPENDENT MORTGAGE CORPORATION,1,4.75,122000,2/1/2019,4/1/2019,73,73,1,38,804,804,C,AL,356,0,0
FAIRWAY INDEPENDENT MORTGAGE CORPORATION,1,4.75,585000,2/1/2019,4/1/2019,35,35,1,43,820,820,C,CA,941,0,0
FAIRWAY INDEPENDENT MORTGAGE CORPORATION,1,4.875,280000,2/1/2019,4/1/2019,80,80,1,45,696,696,C,TX,754,0,0
"FLAGSTAR BANK, FSB",1,5.5,284000,1/1/2019,3/1/2019,80,80,1,32,775,775,C,MI,480,0,0
"FLAGSTAR BANK, FSB",1,5.356,484000,1/1/2019,3/1/2019,75,77,1,37,704,704,C,CA,954,0,0
"FLAGSTAR BANK, FSB",1,5,600000,1/1/2019,3/1/2019,75,75,1,48,791,791,C,CA,926,0,0
"FLAGSTAR BANK, FSB",1,5.375,308000,2/1/2019,4/1/2019,70,70,1,43,642,642,C,CA,917,0,0
"FLAGSTAR BANK, FSB",1,4.99,374000,2/1/2019,4/1/2019,80,80,1,45,734,734,C,TX,761,0,0
FREEDOM MORTGAGE CORP.,1,4.75,510000,1/1/2019,3/1/2019,75,75,1,23,773,773,C,MD,208,0,0
FREEDOM MORTGAGE CORP.,1,4.5,165000,1/1/2019,3/1/2019,49,49,1,27,792,792,C,VA,233,0,0
FREEDOM MORTGAGE CORP.,1,4.5,260000,1/1/2019,3/1/2019,28,28,1,41,757,757,C,MD,208,0,0
FREEDOM MORTGAGE CORP.,1,5.875,391000,2/1/2019,4/1/2019,80,80,1,37,662,662,C,NC,276,0,0
"LAKEVIEW LOAN SERVICING, LLC",1,5.875,97000,1/1/2019,3/1/2019,67,67,1,33,654,654,C,CA,922,0,0
"LAKEVIEW LOAN SERVICING, LLC",1,5.375,72000,1/1/2019,3/1/2019,80,80,1,34,746,746,C,MI,482,0,0
"NATIONSTAR MORTGAGE, LLC",1,5.625,392000,1/1/2019,3/1/2019,80,80,1,45,678,678,C,CA,917,0,0
OTHER,1,4.75,350000,1/1/2019,2/1/2019,37,37,1,46,803,803,C,CA,951,0,0
OTHER,1,4.75,126000,1/1/2019,3/1/2019,37,37,1,10,773,773,C,CA,956,0,0
OTHER,1,4.75,250000,1/1/2019,3/1/2019,37,37,1,16,801,801,C,OR,970,0,0
OTHER,1,5.875,484000,1/1/2019,3/1/2019,30,30,1,23,742,742,C,CA,945,0,0
OTHER,1,4.875,127000,1/1/2019,3/1/2019,60,60,1,23,793,793,C,FL,339,0,0
OTHER,1,4.75,311000,1/1/2019,3/1/2019,71,71,1,25,796,796,C,CA,934,0,0
OTHER,1,4.75,185000,1/1/2019,3/1/2019,55,55,1,26,807,807,C,CT,64,0,0
OTHER,1,4.75,325000,1/1/2019,3/1/2019,31,31,1,27,772,772,C,CA,950,0,0
OTHER,1,4.125,150000,1/1/2019,3/1/2019,34,34,1,28,728,728,C,CA,956,0,0
OTHER,1,5.75,484000,1/1/2019,3/1/2019,72,72,1,28,637,637,C,NY,103,0,0
