,Unnamed: 0,origIntRate,origUPB,origLTV,origDebtIncRatio,worstCreditScore,zeroBalCode,mSA,Label,Score
4014,96337,4.25,269000,80,44,709,0,49340,0,0.0376
4015,96338,4.0,208000,64,44,772,0,25060,0,0.0224
4016,96339,4.5,244000,80,29,784,0,22220,0,0.0382
4017,96340,4.25,407000,68,44,699,0,47900,0,0.0059
4018,96341,4.5,240000,80,39,735,1,0,0,0.0484
4019,96342,4.375,134000,78,23,723,0,41180,0,0.0575
4020,96344,4.375,356000,90,31,714,0,12060,0,0.0259
4021,96345,4.0,134000,41,39,674,0,13460,0,0.0073
4022,96346,4.0,400000,62,22,681,0,31080,0,0.0019
4023,96347,4.375,85000,34,30,792,0,40900,0,0.008
4024,96348,4.25,96000,80,13,776,0,0,0,0.0667
4025,96349,4.0,106000,50,29,676,0,35660,0,0.012
4026,96350,3.99,64000,67,35,806,0,16980,0,0.0666
4027,96351,4.0,384000,52,49,766,0,14460,0,0.003
4028,96352,4.625,46000,77,42,727,1,37900,0,0.1891
4029,96353,4.0,157000,70,44,721,0,30780,0,0.0443
4030,96355,4.125,86000,88,26,726,1,47260,0,0.1386
4031,96356,3.99,140000,74,40,754,1,33460,0,0.0598
4032,96357,4.25,96000,80,32,667,0,24860,0,0.0947
4033,96358,4.625,89000,75,41,691,0,26420,0,0.1178
4034,96359,4.25,87000,35,42,674,0,34980,0,0.0092
4035,96360,3.875,221000,66,9,805,0,29180,0,0.0082
4036,96362,4.25,395000,80,36,720,0,14460,0,0.0112
4037,96363,4.625,71000,65,47,727,1,26580,0,0.0945
4038,96364,4.0,163000,74,31,773,0,44060,0,0.0404
4039,96365,3.875,417000,78,32,745,0,41620,0,0.0063
4040,96366,4.125,123000,75,28,778,0,12540,0,0.0576
4041,96367,4.25,196000,74,20,746,0,46140,0,0.025
4042,96368,4.25,285000,72,38,738,0,22660,0,0.018
4043,96369,4.125,92000,67,44,700,0,0,0,0.063
4044,96370,5.0,223000,92,44,761,0,20500,0,0.162
4045,96371,3.99,100000,69,32,807,0,21660,0,0.0525
4046,96373,5.0,175000,70,34,687,0,0,0,0.046
4047,96374,4.75,70000,64,22,658,0,0,0,0.0438
4048,96375,4.49,265000,43,22,767,0,41860,0,0.0026
4049,96376,4.0,137000,69,37,780,0,0,0,0.0438
4050,96377,4.875,214000,95,40,790,0,45940,0,0.1794
4051,96378,4.0,107000,80,22,755,0,31420,0,0.0671
4052,96379,4.0,370000,95,40,741,0,19820,0,0.0347
4053,96380,4.625,223000,72,43,643,0,12060,0,0.0355
4054,96381,3.875,318000,75,28,807,0,47900,0,0.0114
4055,96382,3.875,202000,60,22,644,0,11700,0,0.0075
4056,96383,4.625,266000,79,44,705,0,35620,0,0.0436
4057,96384,4.25,216000,80,32,759,0,35300,0,0.0438
4058,96385,4.25,234000,45,49,703,0,31080,0,0.0067
4059,96386,3.99,100000,47,36,765,0,39820,0,0.0146
4060,96387,4.625,225000,90,32,715,0,19740,0,0.0828
4061,96388,4.875,417000,67,45,729,1,45500,0,0.0077
4062,96389,3.75,89000,80,15,724,1,0,0,0.0536
4063,96390,3.75,100000,40,17,789,0,41740,0,0.005
4064,96391,4.25,137000,95,38,796,0,31140,0,0.2178
4065,96392,4.0,400000,50,44,771,0,31080,0,0.002
4066,96393,4.5,106000,88,33,660,0,0,0,0.1557
4067,96394,3.875,90000,77,16,771,0,36540,0,0.0523
4068,96395,3.875,285000,39,41,758,0,37980,0,0.0022
4069,96396,4.25,76000,69,18,784,0,28140,0,0.0473
4070,96397,4.0,125000,77,21,716,0,46140,0,0.045
4071,96398,4.625,151000,78,31,671,0,30780,0,0.0659
4072,96399,3.99,320000,80,14,731,0,35620,0,0.0097
4073,96400,4.25,365000,85,43,804,0,37980,0,0.0269
4074,96401,3.5,115000,71,33,789,0,30860,0,0.0411
4075,96402,4.0,308000,80,43,746,0,34980,0,0.025
4076,96403,4.0,118000,58,50,662,0,35300,0,0.0316
4077,96404,3.875,386000,59,34,761,0,37980,0,0.0027
4078,96405,4.125,275000,90,37,753,0,31080,0,0.0537
4079,96406,4.5,98000,52,45,649,0,37980,0,0.0283
4080,96407,4.0,280000,80,40,704,0,33540,0,0.0269
4081,96408,4.875,300000,80,33,678,0,36220,0,0.0285
4082,96409,4.0,100000,32,23,705,0,38860,0,0.0036
4083,96410,5.375,93000,77,24,643,0,30700,0,0.1097
4084,96411,4.5,305000,70,28,783,0,0,0,0.0125
4085,96412,4.25,493000,66,40,771,0,41860,0,0.0026
4086,96413,4.0,370000,79,46,758,0,16980,0,0.016
4087,96414,4.0,362000,73,37,752,0,14460,0,0.009
4088,96415,3.875,100000,38,42,682,0,43580,0,0.0083
4089,96416,4.125,119000,67,28,799,0,42660,0,0.0381
4090,96417,4.125,577000,74,38,771,0,31080,0,0.0019
4091,96418,4.125,300000,45,37,797,0,42220,0,0.003
4092,96419,4.25,325000,56,36,735,0,35620,0,0.0046
4093,96420,4.25,85000,47,30,801,0,44700,0,0.0168
4094,96421,4.0,225000,79,38,756,0,14460,0,0.0399
4095,96422,3.99,313000,65,39,694,0,40140,0,0.0079
4096,96423,4.125,130000,72,45,770,0,19820,0,0.072
4097,96424,4.0,87000,49,39,701,0,17140,0,0.0182
4098,96426,4.0,385000,80,24,743,0,19740,0,0.0078
4099,96427,4.375,194000,93,37,756,0,22660,0,0.1313
4100,96428,4.25,128000,79,39,812,0,19740,0,0.1046
4101,96429,3.875,330000,63,40,741,0,26620,0,0.0063
4102,96430,4.0,209000,65,38,743,0,35620,0,0.019
4103,96431,3.875,323000,59,28,775,0,31080,0,0.0039
4104,96432,4.125,156000,80,41,771,1,32820,0,0.0844
4105,96433,4.5,132000,75,31,676,0,44140,0,0.0605
4106,96434,4.0,401000,58,44,740,0,39580,0,0.0031
4107,96435,4.21,264000,74,38,791,0,41860,0,0.0255
4108,96436,4.0,295000,60,44,714,0,41940,0,0.008
4109,96437,4.375,201000,44,43,777,0,35620,0,0.0083
4110,96438,4.25,345000,69,35,731,0,35620,0,0.0084
4111,96439,3.875,162000,94,35,771,1,0,0,0.1337
4112,96440,4.0,323000,79,24,777,0,12580,0,0.0128
4113,96441,4.5,383000,77,43,768,0,16980,0,0.0154
4114,96442,3.75,131000,49,41,734,0,0,0,0.0125
4115,96443,4.098,408000,32,43,761,0,41940,0,0.0006
4116,96444,4.0,190000,48,46,809,0,40900,0,0.0109
4117,96445,4.0,370000,79,31,687,0,16220,0,0.0093
4118,96446,4.0,360000,80,45,737,0,23460,0,0.0173
4119,96447,4.375,52000,52,42,674,0,39460,0,0.0364
4120,96448,4.125,132000,28,43,771,0,41740,0,0.0046
4121,96449,4.375,199000,95,42,756,1,47220,0,0.1597
4122,96450,4.125,328000,37,35,729,0,41860,0,0.0012
4123,96451,4.5,231000,80,36,674,0,36260,0,0.0435
4124,96452,4.625,144000,80,44,694,0,19820,0,0.1135
4125,96453,4.25,96000,90,42,725,1,19820,0,0.2221
4126,96454,3.75,171000,76,26,801,0,33460,0,0.0341
4127,96455,3.99,366000,54,27,787,0,14460,0,0.0021
4128,96456,4.125,353000,85,41,721,0,35620,0,0.0231
4129,96457,3.625,161000,93,15,769,0,35620,0,0.0666
4130,96459,4.375,219000,54,36,685,0,19740,0,0.0094
4131,96460,3.875,123000,80,40,763,0,12020,0,0.0918
4132,96461,3.875,153000,80,43,736,0,0,0,0.0766
4133,96462,4.0,246000,50,33,812,0,31100,0,0.0054
4134,96463,3.99,196000,66,34,773,0,42100,0,0.0208
4135,96464,4.125,95000,52,42,687,0,33100,0,0.0233
4136,96465,4.5,413000,70,41,686,0,31100,0,0.0066
4137,96466,3.875,270000,32,31,751,0,31080,0,0.0012
4138,96467,4.0,212000,80,34,749,0,14460,0,0.0414
4139,96468,4.125,90000,47,45,667,0,16980,0,0.0189
4140,96469,3.992,337000,42,39,638,0,31080,0,0.0014
4141,96470,4.0,140000,66,45,754,0,37980,0,0.043
4142,96471,4.125,298000,80,42,733,1,47260,0,0.0275
4143,96472,4.25,417000,78,43,787,0,16980,0,0.0113
4144,96473,3.875,181000,60,44,709,0,42100,0,0.0184
4145,96474,3.875,337000,59,44,754,0,41860,0,0.0053
4146,96475,5.125,74000,79,22,668,0,39740,0,0.1227
4147,96476,3.8,327000,37,35,804,0,35620,0,0.0012
4148,96477,4.0,65000,45,30,796,0,33340,0,0.0152
4149,96478,4.0,149000,76,41,744,0,38660,0,0.0638
4150,96479,4.625,62000,42,34,677,0,0,0,0.0167
4151,96480,4.0,311000,90,32,723,0,37980,0,0.0317
4152,96481,3.875,205000,69,38,748,0,0,0,0.0236
4153,96482,4.0,222000,61,29,703,0,37980,0,0.0097
4154,96483,3.99,417000,61,24,750,0,31080,0,0.0019
4155,96484,3.99,417000,76,30,757,0,14460,0,0.0057
4156,96485,4.0,417000,56,43,687,1,13820,0,0.0022
4157,96486,3.99,378000,89,41,746,1,45220,0,0.0234
4158,96487,3.875,288000,80,45,749,0,35620,0,0.0292
4159,96488,4.0,144000,66,26,762,0,39580,0,0.0247
4160,96489,4.625,112000,75,25,686,0,0,0,0.0646
4161,96490,4.875,111000,80,33,740,0,28940,0,0.1297
4162,96491,4.5,338000,68,43,715,0,35620,0,0.0117
4163,96492,4.5,625000,79,43,706,0,47900,0,0.0023
4164,96493,3.875,313000,80,31,816,0,41860,0,0.0179
4165,96494,4.0,394000,67,39,795,0,35620,0,0.0055
4166,96495,4.03,365000,69,48,774,0,0,0,0.0099
4167,96496,4.375,177000,77,32,794,0,39300,0,0.0556
4168,96497,4.125,80000,32,16,759,0,14460,0,0.0041
4169,96498,3.75,70000,50,34,740,0,30620,0,0.0179
4170,96499,4.0,450000,65,24,785,0,41860,0,0.002
4171,96500,4.875,334000,80,30,680,0,33100,0,0.02
4172,96501,4.125,151000,71,23,785,0,47900,0,0.0321
4173,96502,4.25,280000,80,35,733,0,35620,0,0.0278
4174,96503,4.75,344000,80,34,679,0,25540,0,0.0194
4175,96504,3.5,352000,86,45,728,0,44300,0,0.0202
4176,96506,3.875,180000,80,39,759,0,14010,0,0.058
4177,96507,4.0,127000,79,38,736,0,19100,0,0.0816
4178,96509,4.375,402000,80,45,723,0,39300,0,0.0148
4179,96510,4.375,144000,80,43,752,0,16980,0,0.1066
4180,96511,4.25,354000,70,22,620,0,49340,0,0.0048
4181,96512,4.75,312000,80,37,680,0,35620,0,0.0273
4182,96513,4.0,400000,80,43,786,0,16740,0,0.0128
4183,96514,3.99,141000,65,32,672,0,19100,0,0.0245
4184,96515,4.125,215000,50,49,668,0,35620,0,0.0094
4185,96516,4.125,52000,31,36,676,0,39900,0,0.0075
4186,96517,4.125,138000,74,35,800,0,0,0,0.0606
4187,96518,3.875,417000,48,6,704,0,26420,0,0.0004
4188,96519,4.25,183000,66,35,793,0,19820,0,0.028
4189,96520,3.875,373000,93,43,742,0,42660,0,0.0307
4190,96521,3.99,272000,80,35,746,0,16980,0,0.0264
4191,96522,4.25,90000,57,45,648,0,31180,0,0.0358
4192,96523,3.875,238000,69,34,775,0,12940,0,0.0169
4193,96524,4.0,116000,65,42,698,1,21820,0,0.0412
4194,96525,4.25,170000,38,43,687,0,35620,0,0.0059
4195,96526,4.125,187000,60,39,755,0,45940,0,0.0187
4196,96527,3.75,396000,75,30,796,0,14860,0,0.006
4197,96528,3.75,76000,72,34,721,1,16620,0,0.062
4198,96529,3.875,225000,67,39,808,0,37980,0,0.0202
4199,96530,4.75,249000,79,39,738,0,42660,0,0.0485
4200,96531,4.0,194000,70,16,704,0,16980,0,0.0146
4201,96532,4.0,113000,39,39,690,0,35620,0,0.0078
4202,96533,4.625,80000,79,33,731,0,13220,0,0.1345
4203,96534,4.25,285000,59,36,624,0,12940,0,0.0064
4204,96536,3.875,143000,55,31,794,0,36540,0,0.0145
4205,96537,4.375,147000,80,23,743,0,35380,0,0.0603
4206,96538,4.875,79000,79,44,716,0,46220,0,0.1939
4207,96539,4.5,284000,89,34,682,0,14460,0,0.0472
4208,96540,4.0,82000,66,20,701,0,24780,0,0.0309
4209,96541,4.25,232000,74,45,730,0,35620,0,0.0372
4210,96542,4.25,211000,90,17,782,0,47260,0,0.0562
4211,96543,4.375,120000,80,42,703,0,49660,0,0.1152
4212,96544,4.0,417000,59,42,719,0,31080,0,0.0027
4213,96545,4.875,140000,51,38,680,0,41620,0,0.02
4214,96546,4.0,92000,92,35,739,0,34980,0,0.1961
4215,96547,3.75,401000,27,46,744,0,41940,0,0.0004
4216,96548,4.5,64000,80,42,727,0,18140,0,0.1853
4217,96549,4.0,210000,75,44,724,0,47900,0,0.0397
4218,96550,4.0,267000,33,45,820,1,0,0,0.0023
4219,96551,3.875,224000,93,31,667,1,15380,0,0.0622
4220,96552,4.5,149000,75,30,679,0,26620,0,0.0519
4221,96553,4.125,145000,59,39,641,0,0,0,0.0205
4222,96554,4.25,271000,88,34,723,0,0,0,0.0461
4223,96555,3.875,245000,78,18,769,0,19820,0,0.0174
4224,96556,4.25,623000,62,38,725,0,41940,0,0.0006
4225,96558,4.375,269000,77,41,698,0,22140,0,0.0303
4226,96559,4.25,156000,80,32,709,0,31540,0,0.0643
4227,96560,4.25,246000,90,44,755,0,16980,0,0.0862
4228,96561,4.625,352000,95,39,717,0,0,0,0.0515
4229,96562,3.875,139000,72,9,752,0,38300,0,0.0211
4230,96563,4.0,163000,39,29,798,0,31080,0,0.0047
4231,96564,4.25,236000,79,44,661,0,24140,0,0.0426
4232,96565,3.875,378000,54,31,744,0,41740,0,0.0019
4233,96566,4.0,210000,75,39,685,0,35620,0,0.0325
4234,96567,3.5,182000,80,43,732,0,39340,0,0.0507
4235,96568,4.0,184000,80,33,778,0,11100,0,0.0522
4236,96569,3.75,78000,49,12,792,0,17900,0,0.0091
4237,96570,4.125,107000,62,29,695,0,19100,0,0.0272
4238,96571,4.375,257000,52,41,708,0,40060,0,0.0073
4239,96572,4.5,286000,79,43,686,0,0,0,0.0331
4240,96573,4.375,122000,79,34,730,1,17420,0,0.0906
4241,96574,4.0,173000,77,36,761,0,0,0,0.0504
4242,96575,4.0,95000,80,23,789,0,0,0,0.0793
4243,96576,4.0,129000,82,25,782,0,47580,0,0.0721
4244,96577,4.0,111000,80,40,740,0,44060,0,0.103
4245,96578,4.25,109000,90,31,754,0,11640,0,0.1635
4246,96579,4.25,300000,69,43,730,0,35620,0,0.0152
4247,96580,3.875,55000,55,43,779,0,0,0,0.0397
4248,96581,4.0,228000,80,16,798,0,46700,0,0.0237
4249,96582,4.75,200000,80,41,670,0,0,0,0.0713
4250,96583,3.875,368000,87,35,748,0,16980,0,0.0179
4251,96584,4.0,138000,80,32,766,0,14460,0,0.0708
4252,96585,4.125,207000,79,36,755,0,38900,0,0.0461
4253,96586,3.875,400000,38,30,754,0,16980,0,0.0006
4254,96587,4.125,276000,76,42,744,0,32780,0,0.0261
4255,96588,3.875,136000,83,38,708,0,41180,0,0.0867
4256,96589,4.125,409000,75,31,704,0,31080,0,0.0058
4257,96590,4.0,465000,79,42,746,0,46520,0,0.0065
4258,96591,3.875,114000,74,25,747,0,33140,0,0.0451
4259,96592,4.375,115000,80,12,694,0,24340,0,0.0529
4260,96593,4.375,82000,79,13,729,0,22180,0,0.0695
4261,96594,4.5,105000,43,31,657,0,19100,0,0.0105
4262,96595,4.5,89000,40,31,639,0,37980,0,0.0096
4263,96596,3.875,68000,53,41,706,0,28140,0,0.0269
4264,96598,3.99,275000,72,37,764,0,27260,0,0.0172
4265,96599,3.5,181000,37,48,809,0,41860,0,0.0048
4266,96600,4.375,100000,58,29,796,0,0,0,0.03
4267,96601,4.375,408000,90,34,748,0,16980,0,0.0197
4268,96602,3.75,417000,43,35,810,0,41740,0,0.0008
4269,96603,3.99,87000,44,42,648,0,38300,0,0.0133
4270,96604,4.25,180000,80,35,664,0,42140,0,0.0544
4271,96605,4.125,106000,71,26,774,0,14010,0,0.0488
4272,96606,4.0,208000,73,42,641,0,26420,0,0.0298
4273,96607,4.0,167000,85,37,757,0,30780,0,0.0858
4274,96608,4.0,100000,80,29,745,0,33260,0,0.0841
4275,96609,3.875,89000,60,35,726,0,0,0,0.0303
4276,96610,4.125,68000,80,38,753,0,36260,0,0.1434
4277,96611,3.625,174000,80,44,755,0,38300,0,0.061
4278,96612,4.375,417000,67,40,774,0,41500,0,0.0055
4279,96613,4.25,69000,66,29,786,0,15940,0,0.0568
4280,96614,4.75,113000,80,41,647,0,0,0,0.1301
4281,96615,4.375,115000,61,27,801,0,18140,0,0.0304
4282,96616,4.0,156000,80,42,752,0,42540,0,0.0793
4283,96617,4.0,260000,32,32,721,0,16980,0,0.0013
4284,96619,3.75,360000,76,11,775,0,46220,0,0.0047
4285,96620,4.5,262000,68,28,775,0,37100,0,0.0154
4286,96621,3.99,400000,73,43,756,0,38860,0,0.0079
4287,96622,3.875,329000,66,34,820,0,16980,0,0.0073
4288,96623,3.7460000000000004,405000,62,18,808,0,41940,0,0.0018
4289,96624,4.0,408000,72,40,727,1,46140,0,0.0061
4290,96625,4.125,465000,67,34,734,0,14460,0,0.0026
4291,96626,4.0,76000,54,38,726,1,24580,0,0.0271
4292,96627,4.25,238000,78,26,759,0,14460,0,0.0276
4293,96628,3.875,211000,71,50,748,0,14460,0,0.0357
4294,96629,3.75,214000,48,28,745,0,40140,0,0.0042
4295,96630,4.0,139000,70,45,819,0,0,0,0.0605
4296,96631,4.0,264000,80,39,784,0,16700,0,0.0335
4297,96632,4.125,117000,43,38,706,0,0,0,0.0103
4298,96633,3.875,345000,60,38,755,0,26420,0,0.0045
4299,96634,4.125,320000,80,18,747,0,31100,0,0.0119
4300,96635,4.25,205000,80,24,770,0,31140,0,0.0388
4301,96636,4.5,250000,65,41,630,0,39340,0,0.0163
4302,96637,4.5,163000,48,34,641,0,19100,0,0.0095
4303,96638,4.17,283000,23,31,667,0,37100,0,0.0006
4304,96640,3.9989999999999997,70000,39,44,779,0,40140,0,0.0147
4305,96641,3.875,384000,50,14,804,0,16980,0,0.0009
4306,96643,3.75,166000,64,45,667,0,27900,0,0.0239
4307,96644,3.875,129000,57,33,806,0,0,0,0.0197
4308,96645,3.75,255000,50,31,722,0,37980,0,0.0036
4309,96646,4.625,311000,80,45,703,0,35620,0,0.0335
4310,96648,4.0,417000,82,45,702,0,39300,0,0.0118
4311,96649,3.875,200000,39,12,800,0,47900,0,0.002
4312,96650,4.0,223000,57,40,668,0,23420,0,0.0098
4313,96651,4.375,262000,80,43,719,0,38900,0,0.0418
4314,96652,4.625,108000,87,44,778,1,39740,0,0.2321
4315,96653,4.125,80000,29,18,803,0,0,0,0.0038
4316,96654,3.875,300000,60,49,798,0,47900,0,0.0095
4317,96655,4.0,100000,29,34,768,0,19100,0,0.0046
4318,96656,4.375,71000,80,32,720,1,38940,0,0.1295
4319,96657,4.0,393000,92,39,711,0,12420,0,0.0224
4320,96658,4.75,277000,79,45,667,0,35620,0,0.0414
4321,96659,3.75,396000,52,41,803,0,31080,0,0.002
4322,96660,3.75,123000,80,40,812,0,40900,0,0.0927
4323,96661,3.875,417000,73,34,757,0,41500,0,0.005
4324,96662,4.375,180000,33,39,762,0,31100,0,0.0043
4325,96663,4.0,277000,67,42,690,0,17900,0,0.0129
4326,96664,4.0,194000,80,29,788,0,25540,0,0.0439
4327,96665,4.875,136000,83,38,764,0,37980,0,0.1499
4328,96666,4.875,158000,80,41,730,0,49620,0,0.1124
4329,96667,3.875,399000,49,29,799,0,11460,0,0.0012
4330,96668,4.875,290000,80,43,669,0,35620,0,0.0402
4331,96669,4.25,416000,86,45,736,0,37100,0,0.0182
4332,96670,4.625,385000,65,34,621,0,16980,0,0.0047
4333,96671,3.875,364000,68,19,725,0,14460,0,0.0035
4334,96672,4.625,282000,80,44,636,0,0,0,0.0368
4335,96673,4.375,217000,80,24,688,1,0,0,0.0332
4336,96674,4.625,561000,22,48,722,0,31080,0,0.0001
4337,96675,4.25,471000,69,28,790,0,47900,0,0.0027
4338,96676,4.875,337000,80,43,700,0,12580,0,0.0292
4339,96677,4.375,136000,83,27,746,0,30340,0,0.0871
4340,96678,4.25,138000,57,29,774,0,29340,0,0.0189
4341,96679,3.875,198000,64,29,755,0,43900,0,0.0144
4342,96680,4.0,353000,75,49,742,0,38900,0,0.0152
4343,96681,3.875,121000,80,42,682,0,16740,0,0.0875
4344,96682,4.75,493000,74,45,665,0,11260,0,0.0055
4345,96683,4.0,104000,78,39,738,0,24580,0,0.0941
4346,96684,3.875,406000,51,41,732,0,16980,0,0.0016
4347,96685,3.75,350000,43,29,755,0,42100,0,0.0011
4348,96686,3.75,79000,65,34,703,0,0,0,0.039
4349,96687,3.875,360000,50,49,693,0,35620,0,0.0027
4350,96688,3.625,125000,80,14,810,0,0,0,0.0422
4351,96690,4.75,124000,77,38,737,0,0,0,0.1071
4352,96691,3.75,310000,31,29,758,0,14460,0,0.0007
4353,96692,3.99,250000,95,43,780,1,35620,0,0.0988
4354,96693,4.375,351000,95,40,661,0,14460,0,0.0432
4355,96694,4.0,417000,95,44,777,0,35620,0,0.0284
4356,96695,3.625,196000,80,42,751,0,38860,0,0.0485
4357,96696,4.375,303000,61,34,734,0,47260,0,0.0075
4358,96697,4.0,100000,24,30,714,0,41860,0,0.0028
4359,96698,4.0,417000,56,42,661,0,31080,0,0.002
4360,96699,3.875,86000,80,23,729,0,40340,0,0.0731
4361,96700,4.125,135000,30,19,728,0,35620,0,0.0024
4362,96701,4.5,290000,64,44,644,0,35620,0,0.0124
4363,96702,4.625,392000,89,20,728,0,16740,0,0.0156
4364,96703,4.25,146000,80,32,774,0,30700,0,0.0763
4365,96704,4.0,165000,70,45,680,0,0,0,0.0402
4366,96705,3.875,145000,50,23,777,0,31100,0,0.0081
4367,96706,4.375,136000,80,29,722,0,0,0,0.0748
4368,96707,4.375,165000,54,41,758,0,40900,0,0.0187
4369,96708,4.125,380000,85,27,721,0,12580,0,0.0125
4370,96709,4.5,618000,52,37,706,0,41940,0,0.0004
4371,96710,4.0,207000,80,40,757,0,0,0,0.0515
4372,96711,3.875,222000,94,45,725,0,12580,0,0.1057
4373,96712,3.75,417000,40,7,765,0,35620,0,0.0003
4374,96713,4.0,237000,31,38,730,0,47900,0,0.0018
4375,96714,4.0,187000,66,32,763,0,14460,0,0.0209
4376,96715,4.5,264000,80,38,788,0,19100,0,0.0423
4377,96716,4.375,360000,80,20,731,0,26420,0,0.0102
4378,96717,3.95,119000,54,41,691,0,25420,0,0.0194
4379,96718,4.125,390000,95,26,787,0,35620,0,0.0229
4380,96719,4.0,84000,42,22,826,0,31460,0,0.009
4381,96720,3.75,417000,69,26,759,0,34980,0,0.0029
4382,96721,4.5,416000,80,44,704,1,25540,0,0.0133
4383,96722,3.875,270000,75,17,794,0,37100,0,0.012
4384,96723,4.625,198000,90,31,797,0,22660,0,0.1105
4385,96724,3.875,345000,49,48,741,0,41860,0,0.003
4386,96725,4.25,300000,80,37,714,0,0,0,0.0244
4387,96726,3.875,131000,88,27,705,0,22900,0,0.0888
4388,96727,4.0,135000,80,22,735,0,21060,0,0.0527
4389,96728,3.875,572000,31,26,705,0,31080,0,0.0001
4390,96729,4.375,129000,73,45,770,0,36540,0,0.0868
4391,96730,4.125,227000,85,43,755,0,39300,0,0.0682
4392,96731,4.3,113000,90,36,711,0,0,0,0.1735
4393,96732,4.0,340000,75,46,724,0,19740,0,0.0151
4394,96733,3.875,141000,63,27,684,0,40140,0,0.018
4395,96734,4.0,142000,80,29,752,0,14020,0,0.062
4396,96735,3.75,157000,75,30,682,0,28940,0,0.0335
4397,96736,4.5,99000,75,37,680,0,0,0,0.0916
4398,96737,4.375,459000,58,26,783,0,40900,0,0.0015
4399,96738,4.0,308000,80,34,750,0,40900,0,0.0195
4400,96739,3.875,285000,75,37,733,0,14500,0,0.0172
4401,96740,3.875,417000,58,42,708,0,42100,0,0.0023
4402,96741,4.25,417000,74,36,704,0,19100,0,0.0063
4403,96742,4.375,200000,79,42,783,0,0,0,0.0678
4404,96743,4.0,240000,73,50,708,0,14460,0,0.0322
4405,96745,4.25,95000,80,37,707,1,27340,0,0.1149
4406,96746,3.75,87000,80,28,723,1,0,0,0.0774
4407,96747,3.875,108000,80,45,717,0,43620,0,0.1094
4408,96748,4.0,94000,71,42,761,0,36540,0,0.0762
4409,96749,4.0,291000,93,32,720,0,44180,0,0.0441
4410,96750,4.0,128000,95,41,795,0,36420,0,0.2223
4411,96751,4.0,155000,65,22,813,0,33740,0,0.0206
4412,96752,4.125,146000,77,35,799,0,40380,0,0.0679
4413,96754,4.25,170000,45,23,706,0,39300,0,0.0053
4414,96755,4.5,50000,15,31,671,0,35620,0,0.003
4415,96756,3.875,367000,42,48,793,0,41860,0,0.0017
4416,96757,4.25,593000,75,34,752,0,41940,0,0.0017
4417,96758,4.5,102000,69,38,694,0,24340,0,0.0665
4418,96759,3.875,133000,41,37,791,0,35620,0,0.0078
4419,96760,4.125,100000,80,32,709,0,31180,0,0.0919
4420,96761,3.75,411000,27,32,748,0,42660,0,0.0003
4421,96762,4.25,116000,70,26,705,0,0,0,0.0408
4422,96763,4.25,294000,79,26,796,0,40140,0,0.02
4423,96765,3.875,260000,39,38,722,0,31080,0,0.0023
4424,96766,3.875,225000,58,23,788,0,45060,0,0.0071
4425,96767,4.5,49000,55,35,663,1,36540,0,0.0384
4426,96768,4.125,156000,80,33,688,0,38060,0,0.0602
4427,96769,3.75,351000,32,13,732,0,41180,0,0.0003
4428,96770,4.5,152000,61,44,655,0,31080,0,0.0313
4429,96771,4.0,241000,77,43,725,0,14460,0,0.0342
4430,96772,4.0,85000,50,22,647,0,0,0,0.0111
4431,96773,4.375,174000,72,27,684,0,24340,0,0.0311
4432,96774,3.8110000000000004,266000,54,42,702,0,35620,0,0.0058
4433,96775,3.75,88000,95,23,741,0,22220,0,0.1584
4434,96776,3.872,308000,80,38,721,0,40140,0,0.0196
4435,96777,4.375,401000,85,42,750,0,42660,0,0.0193
4436,96778,4.125,547000,53,28,711,0,47900,0,0.0005
4437,96779,4.25,132000,94,36,708,0,0,0,0.1829
4438,96780,4.5,185000,75,44,712,0,30780,0,0.0608
4439,96784,4.0,163000,89,36,785,0,0,0,0.112
4440,96785,4.375,144000,75,27,739,0,0,0,0.051
4441,96786,3.99,182000,77,39,797,0,29340,0,0.0537
4442,96787,3.875,124000,71,43,751,0,26620,0,0.0578
4443,96788,4.125,234000,84,37,722,0,0,0,0.0493
4444,96789,3.875,272000,50,28,740,0,47900,0,0.0032
4445,96790,3.99,376000,80,37,700,0,34980,0,0.0114
4446,96791,3.85,382000,80,32,759,0,18140,0,0.0096
4447,96792,3.75,197000,71,21,777,0,29740,0,0.0172
4448,96793,4.625,102000,64,44,633,1,35380,0,0.0569
4449,96794,4.375,114000,80,24,794,0,16740,0,0.0855
4450,96795,4.125,355000,65,36,771,0,26420,0,0.0062
4451,96796,4.125,129000,53,34,783,0,0,0,0.0175
4452,96797,3.875,246000,60,41,688,0,41740,0,0.0098
4453,96798,3.95,242000,72,40,747,0,38900,0,0.0233
4454,96799,3.75,154000,75,23,813,0,35380,0,0.0344
4455,96800,3.875,390000,68,37,731,0,35620,0,0.0048
4456,96801,4.0,585000,65,24,775,0,35620,0,0.0006
4457,96802,4.0,379000,67,41,743,0,31080,0,0.006
4458,96803,4.125,250000,77,45,738,0,14460,0,0.0367
4459,96804,4.25,170000,78,43,685,0,16860,0,0.067
4460,96805,3.875,202000,89,28,706,0,33340,0,0.0568
4461,96806,4.0,316000,75,27,713,0,36420,0,0.0104
4462,96807,4.875,163000,80,26,794,0,36420,0,0.08
4463,96808,4.0,116000,88,25,810,0,26900,0,0.1158
4464,96809,4.5,188000,80,33,733,0,31080,0,0.0609
4465,96810,4.125,415000,85,40,756,0,35620,0,0.0145
